id,label
train_012278,2
train_012279,1
train_012280,9
train_012281,9
train_012282,0
train_012283,6
train_012284,0
train_012285,0
train_012286,3
train_012287,4
train_012288,1
train_012289,4
train_012290,9
train_012291,6
train_012292,7
train_012293,3
train_012294,6
train_012295,9
train_012296,1
train_012297,6
train_012298,7
train_012299,9
train_012300,4
train_012301,8
train_012302,7
train_012303,6
train_012304,3
train_012305,0
train_012306,4
train_012307,1
train_012308,9
train_012309,7
train_012310,3
train_012311,0
train_012312,9
train_012313,4
train_012314,5
train_012315,9
train_012316,3
train_012317,2
train_012318,9
train_012319,2
train_012320,9
train_012321,7
train_012322,4
train_012323,7
train_012324,0
train_012325,9
train_012326,6
train_012327,5
train_012328,0
train_012329,2
train_012330,5
train_012331,0
train_012332,2
train_012333,8
train_012334,7
train_012335,2
train_012336,6
train_012337,1
train_012338,4
train_012339,2
train_012340,6
train_012341,0
train_012342,5
train_012343,8
train_012344,8
train_012345,5
train_012346,0
train_012347,4
train_012348,6
train_012349,8
train_012350,6
train_012351,9
train_012352,8
train_012353,2
train_012354,6
train_012355,2
train_012356,3
train_012357,2
train_012358,3
train_012359,1
train_012360,4
train_012361,5
train_012362,6
train_012363,2
train_012364,8
train_012365,9
train_012366,7
train_012367,0
train_012368,1
train_012369,1
train_012370,4
train_012371,9
train_012372,7
train_012373,0
train_012374,9
train_012375,5
train_012376,1
train_012377,2
train_012378,7
train_012379,2
train_012380,5
train_012381,8
train_012382,1
train_012383,8
train_012384,7
train_012385,3
train_012386,9
train_012387,9
train_012388,9
train_012389,5
train_012390,7
train_012391,6
train_012392,0
train_012393,1
train_012394,3
train_012395,2
train_012396,2
train_012397,2
train_012398,6
train_012399,5
train_012400,1
train_012401,1
train_012402,9
train_012403,6
train_012404,6
train_012405,1
train_012406,8
train_012407,4
train_012408,3
train_012409,5
train_012410,0
train_012411,8
train_012412,1
train_012413,5
train_012414,2
train_012415,1
train_012416,1
train_012417,8
train_012418,9
train_012419,2
train_012420,5
train_012421,8
train_012422,0
train_012423,3
train_012424,6
train_012425,0
train_012426,3
train_012427,1
train_012428,9
train_012429,1
train_012430,6
train_012431,7
train_012432,1
train_012433,3
train_012434,7
train_012435,7
train_012436,6
train_012437,9
train_012438,7
train_012439,2
train_012440,2
train_012441,4
train_012442,5
train_012443,8
train_012444,5
train_012445,0
train_012446,5
train_012447,6
train_012448,1
train_012449,6
train_012450,7
train_012451,9
train_012452,0
train_012453,0
train_012454,1
train_012455,1
train_012456,6
train_012457,1
train_012458,1
train_012459,8
train_012460,2
train_012461,3
train_012462,8
train_012463,9
train_012464,5
train_012465,2
train_012466,3
train_012467,1
train_012468,8
train_012469,7
train_012470,7
train_012471,3
train_012472,9
train_012473,7
train_012474,3
train_012475,2
train_012476,1
train_012477,5
train_012478,1
train_012479,9
train_012480,9
train_012481,0
train_012482,8
train_012483,5
train_012484,6
train_012485,7
train_012486,9
train_012487,6
train_012488,5
train_012489,1
train_012490,0
train_012491,7
train_012492,6
train_012493,9
train_012494,2
train_012495,7
train_012496,3
train_012497,0
train_012498,5
train_012499,7
train_012500,4
train_012501,8
train_012502,5
train_012503,3
train_012504,3
train_012505,7
train_012506,9
train_012507,6
train_012508,0
train_012509,2
train_012510,8
train_012511,3
train_012512,8
train_012513,2
train_012514,2
train_012515,5
train_012516,7
train_012517,7
train_012518,2
train_012519,0
train_012520,8
train_012521,5
train_012522,2
train_012523,6
train_012524,1
train_012525,0
train_012526,4
train_012527,2
train_012528,4
train_012529,3
train_012530,1
train_012531,0
train_012532,7
train_012533,8
train_012534,9
train_012535,1
train_012536,8
train_012537,9
train_012538,0
train_012539,0
train_012540,8
train_012541,1
train_012542,5
train_012543,8
train_012544,0
train_012545,3
train_012546,4
train_012547,7
train_012548,2
train_012549,0
train_012550,8
train_012551,0
train_012552,9
train_012553,2
train_012554,4
train_012555,7
train_012556,3
train_012557,9
train_012558,7
train_012559,8
train_012560,3
train_012561,6
train_012562,4
train_012563,1
train_012564,3
train_012565,6
train_012566,8
train_012567,8
train_012568,9
train_012569,5
train_012570,0
train_012571,9
train_012572,2
train_012573,6
train_012574,9
train_012575,0
train_012576,5
train_012577,4
train_012578,5
train_012579,8
train_012580,7
train_012581,3
train_012582,1
train_012583,4
train_012584,2
train_012585,2
train_012586,5
train_012587,0
train_012588,6
train_012589,0
train_012590,3
train_012591,1
train_012592,0
train_012593,0
train_012594,7
train_012595,0
train_012596,2
train_012597,4
train_012598,2
train_012599,7
train_012600,9
train_012601,2
train_012602,9
train_012603,2
train_012604,1
train_012605,6
train_012606,7
train_012607,5
train_012608,0
train_012609,5
train_012610,6
train_012611,8
train_012612,9
train_012613,9
train_012614,4
train_012615,8
train_012616,5
train_012617,4
train_012618,0
train_012619,8
train_012620,9
train_012621,7
train_012622,2
train_012623,8
train_012624,3
train_012625,0
train_012626,4
train_012627,0
train_012628,7
train_012629,2
train_012630,4
train_012631,5
train_012632,9
train_012633,5
train_012634,4
train_012635,8
train_012636,1
train_012637,7
train_012638,4
train_012639,1
train_012640,1
train_012641,6
train_012642,1
train_012643,4
train_012644,3
train_012645,4
train_012646,7
train_012647,0
train_012648,6
train_012649,9
train_012650,7
train_012651,2
train_012652,2
train_012653,2
train_012654,0
train_012655,1
train_012656,4
train_012657,2
train_012658,2
train_012659,3
train_012660,8
train_012661,6
train_012662,6
train_012663,2
train_012664,9
train_012665,3
train_012666,8
train_012667,2
train_012668,8
train_012669,0
train_012670,3
train_012671,7
train_012672,9
train_012673,1
train_012674,4
train_012675,5
train_012676,1
train_012677,0
train_012678,6
train_012679,6
train_012680,1
train_012681,3
train_012682,0
train_012683,6
train_012684,9
train_012685,8
train_012686,4
train_012687,7
train_012688,8
train_012689,4
train_012690,0
train_012691,0
train_012692,6
train_012693,9
train_012694,6
train_012695,4
train_012696,5
train_012697,5
train_012698,0
train_012699,9
train_012700,1
train_012701,7
train_012702,5
train_012703,6
train_012704,0
train_012705,4
train_012706,2
train_012707,7
train_012708,3
train_012709,4
train_012710,1
train_012711,1
train_012712,7
train_012713,4
train_012714,6
train_012715,1
train_012716,3
train_012717,6
train_012718,4
train_012719,6
train_012720,4
train_012721,4
train_012722,5
train_012723,8
train_012724,5
train_012725,7
train_012726,0
train_012727,2
train_012728,1
train_012729,7
train_012730,2
train_012731,5
train_012732,5
train_012733,4
train_012734,7
train_012735,3
train_012736,7
train_012737,5
train_012738,6
train_012739,8
train_012740,7
train_012741,1
train_012742,6
train_012743,1
train_012744,6
train_012745,2
train_012746,7
train_012747,3
train_012748,7
train_012749,9
train_012750,1
train_012751,5
train_012752,0
train_012753,1
train_012754,3
train_012755,1
train_012756,3
train_012757,6
train_012758,1
train_012759,2
train_012760,1
train_012761,9
train_012762,7
train_012763,7
train_012764,4
train_012765,2
train_012766,1
train_012767,5
train_012768,8
train_012769,3
train_012770,4
train_012771,9
train_012772,5
train_012773,9
train_012774,2
train_012775,3
train_012776,5
train_012777,1
train_012778,7
train_012779,0
train_012780,4
train_012781,5
train_012782,1
train_012783,7
train_012784,2
train_012785,2
train_012786,0
train_012787,9
train_012788,7
train_012789,4
train_012790,7
train_012791,9
train_012792,7
train_012793,5
train_012794,1
train_012795,2
train_012796,4
train_012797,8
train_012798,4
train_012799,9
train_012800,2
train_012801,0
train_012802,0
train_012803,7
train_012804,8
train_012805,2
train_012806,8
train_012807,2
train_012808,5
train_012809,1
train_012810,8
train_012811,2
train_012812,5
train_012813,2
train_012814,7
train_012815,8
train_012816,0
train_012817,5
train_012818,6
train_012819,5
train_012820,5
train_012821,4
train_012822,0
train_012823,5
train_012824,1
train_012825,9
train_012826,3
train_012827,2
train_012828,7
train_012829,3
train_012830,1
train_012831,5
train_012832,3
train_012833,2
train_012834,7
train_012835,8
train_012836,1
train_012837,5
train_012838,3
train_012839,8
train_012840,9
train_012841,4
train_012842,4
train_012843,8
train_012844,6
train_012845,7
train_012846,9
train_012847,3
train_012848,1
train_012849,0
train_012850,1
train_012851,6
train_012852,5
train_012853,9
train_012854,8
train_012855,9
train_012856,2
train_012857,5
train_012858,6
train_012859,5
train_012860,7
train_012861,0
train_012862,2
train_012863,3
train_012864,5
train_012865,1
train_012866,7
train_012867,3
train_012868,2
train_012869,3
train_012870,4
train_012871,5
train_012872,9
train_012873,0
train_012874,6
train_012875,7
train_012876,6
train_012877,0
train_012878,8
train_012879,6
train_012880,5
train_012881,7
train_012882,3
train_012883,5
train_012884,6
train_012885,0
train_012886,9
train_012887,6
train_012888,4
train_012889,6
train_012890,1
train_012891,8
train_012892,9
train_012893,0
train_012894,3
train_012895,9
train_012896,7
train_012897,2
train_012898,9
train_012899,9
train_012900,4
train_012901,5
train_012902,9
train_012903,4
train_012904,3
train_012905,4
train_012906,3
train_012907,3
train_012908,0
train_012909,3
train_012910,8
train_012911,4
train_012912,2
train_012913,0
train_012914,0
train_012915,7
train_012916,8
train_012917,1
train_012918,1
train_012919,4
train_012920,4
train_012921,6
train_012922,5
train_012923,9
train_012924,7
train_012925,4
train_012926,3
train_012927,1
train_012928,2
train_012929,9
train_012930,8
train_012931,4
train_012932,7
train_012933,8
train_012934,9
train_012935,5
train_012936,2
train_012937,6
train_012938,4
train_012939,1
train_012940,1
train_012941,8
train_012942,6
train_012943,8
train_012944,5
train_012945,7
train_012946,3
train_012947,8
train_012948,3
train_012949,9
train_012950,0
train_012951,0
train_012952,6
train_012953,4
train_012954,9
train_012955,0
train_012956,9
train_012957,2
train_012958,0
train_012959,3
train_012960,3
train_012961,4
train_012962,4
train_012963,7
train_012964,5
train_012965,3
train_012966,7
train_012967,8
train_012968,1
train_012969,0
train_012970,3
train_012971,4
train_012972,6
train_012973,5
train_012974,9
train_012975,5
train_012976,8
train_012977,8
train_012978,6
train_012979,5
train_012980,7
train_012981,3
train_012982,1
train_012983,2
train_012984,0
train_012985,3
train_012986,1
train_012987,6
train_012988,3
train_012989,1
train_012990,4
train_012991,5
train_012992,2
train_012993,8
train_012994,3
train_012995,3
train_012996,6
train_012997,0
train_012998,9
train_012999,8
train_013000,2
train_013001,8
train_013002,6
train_013003,9
train_013004,5
train_013005,0
train_013006,2
train_013007,3
train_013008,6
train_013009,1
train_013010,0
train_013011,5
train_013012,9
train_013013,6
train_013014,3
train_013015,7
train_013016,4
train_013017,1
train_013018,4
train_013019,2
train_013020,1
train_013021,5
train_013022,1
train_013023,5
train_013024,5
train_013025,3
train_013026,6
train_013027,3
train_013028,9
train_013029,3
train_013030,6
train_013031,6
train_013032,6
train_013033,8
train_013034,3
train_013035,0
train_013036,9
train_013037,2
train_013038,0
train_013039,2
train_013040,8
train_013041,9
train_013042,2
train_013043,9
train_013044,9
train_013045,1
train_013046,1
train_013047,9
train_013048,0
train_013049,1
train_013050,4
train_013051,1
train_013052,6
train_013053,8
train_013054,5
train_013055,6
train_013056,9
train_013057,3
train_013058,6
train_013059,5
train_013060,1
train_013061,8
train_013062,0
train_013063,1
train_013064,3
train_013065,1
train_013066,6
train_013067,0
train_013068,0
train_013069,7
train_013070,4
train_013071,9
train_013072,5
train_013073,0
train_013074,8
train_013075,7
train_013076,6
train_013077,6
train_013078,9
train_013079,6
train_013080,2
train_013081,5
train_013082,7
train_013083,0
train_013084,4
train_013085,0
train_013086,1
train_013087,3
train_013088,6
train_013089,9
train_013090,1
train_013091,7
